,Reputation,Views,UpVotes,DownVotes,Age,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount
8236,44152,7357.0,,,55.0,,,,,
8237,44152,7357.0,,,55.0,,,,,
8238,44152,7357.0,,,55.0,,,,,
8239,44152,7357.0,,,55.0,,,,,
8240,44152,7357.0,,,55.0,,,,,
8241,44152,7357.0,,,55.0,,,,14.0,
8242,44152,7357.0,,,55.0,,,,,
8243,44152,7357.0,,,55.0,,,,,
8244,44152,7357.0,,,55.0,,,,,
8245,44152,7357.0,,,55.0,,,,,
8246,44152,7357.0,,,55.0,,,,,
8247,44152,7357.0,,,55.0,,,,,
8248,44152,7357.0,,,55.0,,,,,
8249,44152,7357.0,,,55.0,,,,,
8250,44152,7357.0,,,55.0,,,,,
8251,44152,7357.0,,,55.0,,,,,
8252,44152,7357.0,,,55.0,,,,,
8253,44152,7357.0,,,55.0,,,,,
8254,44152,7357.0,,,55.0,,,,,
8255,44152,7357.0,,,55.0,,,,,
8256,44152,7357.0,,,55.0,,,,,
8257,44152,7357.0,,,55.0,,,,,
8258,44152,7357.0,,,55.0,,,,9.0,
8259,44152,7357.0,,,55.0,,,,,
8260,44152,7357.0,,,55.0,,,,,
8261,44152,7357.0,,,55.0,,,,,
8262,44152,7357.0,,,55.0,,,,,
8263,44152,7357.0,,,55.0,,,,,
8264,44152,7357.0,,,55.0,,,,,
8265,44152,7357.0,,,55.0,,,,,
8266,44152,7357.0,,,55.0,,,,,
8267,44152,7357.0,,,55.0,,,,,
8268,44152,7357.0,,,55.0,,,,,
8269,44152,7357.0,,,55.0,,,,,
8270,44152,7357.0,,,55.0,,,,,
8271,44152,7357.0,,,55.0,,,,,
8272,44152,7357.0,,,55.0,,,,,
8273,44152,7357.0,,,55.0,30.0,,,,
8274,44152,7357.0,,,55.0,,,,,
8724,65272,5680.0,7035.0,,,,,,,
8725,65272,5680.0,7035.0,,,,,,,
8726,65272,5680.0,7035.0,,,,,,,
8727,65272,5680.0,7035.0,,,,,,,
8728,65272,5680.0,7035.0,,,,,,,
8729,65272,5680.0,7035.0,,,,,,,
8730,65272,5680.0,7035.0,,,,,,,
8731,65272,5680.0,7035.0,,,,,,,
8732,65272,5680.0,7035.0,,,,,,,
8733,65272,5680.0,7035.0,,,,,,,
8734,65272,5680.0,7035.0,,,,,,,
8735,65272,5680.0,7035.0,,,,,,,
8736,65272,5680.0,7035.0,,,,,,,
8737,65272,5680.0,7035.0,,,,,,,
8738,65272,5680.0,7035.0,,,,,,,
8739,65272,5680.0,7035.0,,,,,,,
8740,65272,5680.0,7035.0,,,,,,,
8741,65272,5680.0,7035.0,,,,,,,
8742,65272,5680.0,7035.0,,,,,,,
8743,65272,5680.0,7035.0,,,,,,,
8744,65272,5680.0,7035.0,,,,,,,
8745,65272,5680.0,7035.0,,,,,,,
8746,65272,5680.0,7035.0,,,,,,,
8747,65272,5680.0,7035.0,,,,,,,
8748,65272,5680.0,7035.0,,,,,,,
8749,65272,5680.0,7035.0,,,20.0,,,,
8750,65272,5680.0,7035.0,,,,,,,
8751,65272,5680.0,7035.0,,,,,,,
8752,65272,5680.0,7035.0,,,,,,,
8753,65272,5680.0,7035.0,,,,,,,
8754,65272,5680.0,7035.0,,,,,,,
8755,65272,5680.0,7035.0,,,,,,,
8756,65272,5680.0,7035.0,,,,,,,
8757,65272,5680.0,7035.0,,,,,,,
8758,65272,5680.0,7035.0,,,,,,,
8759,65272,5680.0,7035.0,,,,,,,
8760,65272,5680.0,7035.0,,,,,,,
8761,65272,5680.0,7035.0,,,,,,,
8762,65272,5680.0,7035.0,,,,,,,
8763,65272,5680.0,7035.0,,,,,,,
8764,65272,5680.0,7035.0,,,,,,,
8765,65272,5680.0,7035.0,,,,,,,
8766,65272,5680.0,7035.0,,,,,,,
8767,65272,5680.0,7035.0,,,,,,,
8768,65272,5680.0,7035.0,,,,,,,
8769,65272,5680.0,7035.0,,,,,,,
8770,65272,5680.0,7035.0,,,,,,,
8771,65272,5680.0,7035.0,,,12.0,,,,
8772,65272,5680.0,7035.0,,,,,,,
8773,65272,5680.0,7035.0,,,,,,,
8774,65272,5680.0,7035.0,,,,,,8.0,
8775,65272,5680.0,7035.0,,,,,,,
8776,65272,5680.0,7035.0,,,,,,,
8777,65272,5680.0,7035.0,,,,,,,
8778,65272,5680.0,7035.0,,,,,,,
8779,65272,5680.0,7035.0,,,,,,,
8780,65272,5680.0,7035.0,,,,,,,
8781,65272,5680.0,7035.0,,,,,,,
8782,65272,5680.0,7035.0,,,,,,,
8783,65272,5680.0,7035.0,,,,,,,
8784,65272,5680.0,7035.0,,,,,,,
8785,65272,5680.0,7035.0,,,,,,,
8786,65272,5680.0,7035.0,,,,,,,
8787,65272,5680.0,7035.0,,,15.0,,,9.0,
8788,65272,5680.0,7035.0,,,,,,,
8789,65272,5680.0,7035.0,,,,,,,
8790,65272,5680.0,7035.0,,,,,,,
8791,65272,5680.0,7035.0,,,,,,,
8792,65272,5680.0,7035.0,,,,,,,
8793,65272,5680.0,7035.0,,,,,,,
8794,65272,5680.0,7035.0,,,,,,,
8795,65272,5680.0,7035.0,,,,,,,
8796,65272,5680.0,7035.0,,,,,,,
8797,65272,5680.0,7035.0,,,,,,,
8798,65272,5680.0,7035.0,,,,,,,
8799,65272,5680.0,7035.0,,,,,,,
8800,65272,5680.0,7035.0,,,,,,,
8801,65272,5680.0,7035.0,,,,,,,
8802,65272,5680.0,7035.0,,,,,,,
8803,65272,5680.0,7035.0,,,,,,,
8804,65272,5680.0,7035.0,,,,,,,
8805,65272,5680.0,7035.0,,,,,,,
8806,65272,5680.0,7035.0,,,,,,,
8807,65272,5680.0,7035.0,,,,,,,
8808,65272,5680.0,7035.0,,,,,,8.0,
8809,65272,5680.0,7035.0,,,,,,,
8810,65272,5680.0,7035.0,,,,,,,
8811,65272,5680.0,7035.0,,,12.0,,,,
8812,65272,5680.0,7035.0,,,,,,,
8813,65272,5680.0,7035.0,,,,,,,
8814,65272,5680.0,7035.0,,,18.0,,,11.0,
8815,65272,5680.0,7035.0,,,,,,,
8816,65272,5680.0,7035.0,,,,,,,
8817,65272,5680.0,7035.0,,,,,,,
8818,65272,5680.0,7035.0,,,,,,,
8819,65272,5680.0,7035.0,,,,,,,
8820,65272,5680.0,7035.0,,,,,,,
8821,65272,5680.0,7035.0,,,,,,,
8822,65272,5680.0,7035.0,,,,,,,
8823,65272,5680.0,7035.0,,,,,,,
8824,65272,5680.0,7035.0,,,,,,,
8825,65272,5680.0,7035.0,,,,,,,
8826,65272,5680.0,7035.0,,,15.0,,,,
8827,65272,5680.0,7035.0,,,,,,,
8828,65272,5680.0,7035.0,,,,,,,
8829,65272,5680.0,7035.0,,,,,,,
8830,65272,5680.0,7035.0,,,,,,,
8831,65272,5680.0,7035.0,,,,,,,
8832,65272,5680.0,7035.0,,,,,,,
8833,65272,5680.0,7035.0,,,,,,,
8834,65272,5680.0,7035.0,,,,,,,
8835,65272,5680.0,7035.0,,,,,,,
8836,65272,5680.0,7035.0,,,,,,,
8837,65272,5680.0,7035.0,,,,,,,
8838,65272,5680.0,7035.0,,,,,,,
8839,65272,5680.0,7035.0,,,,,,,
8840,65272,5680.0,7035.0,,,,,,,
8841,65272,5680.0,7035.0,,,,,,,
8842,65272,5680.0,7035.0,,,,,,,
8843,65272,5680.0,7035.0,,,,,,,
8844,65272,5680.0,7035.0,,,,,,,
8845,65272,5680.0,7035.0,,,16.0,,,,
8846,65272,5680.0,7035.0,,,,,,,
8847,65272,5680.0,7035.0,,,,,,13.0,
8848,65272,5680.0,7035.0,,,,,,,
8849,65272,5680.0,7035.0,,,,,,,
8850,65272,5680.0,7035.0,,,,,,,
8851,65272,5680.0,7035.0,,,,,,,
8852,65272,5680.0,7035.0,,,,,,,
8853,65272,5680.0,7035.0,,,,,,,
8854,65272,5680.0,7035.0,,,,,,,
8855,65272,5680.0,7035.0,,,,,,,
8856,65272,5680.0,7035.0,,,,,,,
8857,65272,5680.0,7035.0,,,,,,,
8858,65272,5680.0,7035.0,,,,,,8.0,
8859,65272,5680.0,7035.0,,,,,,,
8860,65272,5680.0,7035.0,,,,,,,
8861,65272,5680.0,7035.0,,,,,,,
8862,65272,5680.0,7035.0,,,,,,,
8863,65272,5680.0,7035.0,,,,,,,
8864,65272,5680.0,7035.0,,,,,,,
8865,65272,5680.0,7035.0,,,,,,,
8866,65272,5680.0,7035.0,,,,,,,
8867,65272,5680.0,7035.0,,,,,,,
8868,65272,5680.0,7035.0,,,,,,,
8869,65272,5680.0,7035.0,,,,,,,
8870,65272,5680.0,7035.0,,,,,,,
8871,65272,5680.0,7035.0,,,,,,,
8872,65272,5680.0,7035.0,,,,,,,
8873,65272,5680.0,7035.0,,,,,,,
8874,65272,5680.0,7035.0,,,,,,,
8875,65272,5680.0,7035.0,,,,,,,
8876,65272,5680.0,7035.0,,,,,,8.0,
8877,65272,5680.0,7035.0,,,,,,,
8878,65272,5680.0,7035.0,,,,,,,
8879,65272,5680.0,7035.0,,,,,,,
8880,65272,5680.0,7035.0,,,,,,,
8881,65272,5680.0,7035.0,,,,,,,
8882,65272,5680.0,7035.0,,,,,,,
8883,65272,5680.0,7035.0,,,,,,,
8884,65272,5680.0,7035.0,,,,,,,
8885,65272,5680.0,7035.0,,,,,,,
8886,65272,5680.0,7035.0,,,,,,,
8887,65272,5680.0,7035.0,,,,,,,
8888,65272,5680.0,7035.0,,,,,,,
8889,65272,5680.0,7035.0,,,,,,,
8890,65272,5680.0,7035.0,,,,,,,
8891,65272,5680.0,7035.0,,,,,,10.0,
8892,65272,5680.0,7035.0,,,,,,,
8893,65272,5680.0,7035.0,,,,,,,
8894,65272,5680.0,7035.0,,,,,,,
8895,65272,5680.0,7035.0,,,,,,,
8896,65272,5680.0,7035.0,,,,,,,
8897,65272,5680.0,7035.0,,,,,,,
8898,65272,5680.0,7035.0,,,,,,,
8899,65272,5680.0,7035.0,,,,,,,
8900,65272,5680.0,7035.0,,,,,,,
8901,65272,5680.0,7035.0,,,,,,,
8902,65272,5680.0,7035.0,,,,,,,
8903,65272,5680.0,7035.0,,,,,,,
8904,65272,5680.0,7035.0,,,,,,,
8905,65272,5680.0,7035.0,,,,,,,
8906,65272,5680.0,7035.0,,,,,,,
8907,65272,5680.0,7035.0,,,,,,,
8908,65272,5680.0,7035.0,,,,,,,
8909,65272,5680.0,7035.0,,,,,,,
8910,65272,5680.0,7035.0,,,83.0,,,,
8911,65272,5680.0,7035.0,,,,,,,
8912,65272,5680.0,7035.0,,,,,,,
8913,65272,5680.0,7035.0,,,,,,,
8914,65272,5680.0,7035.0,,,,,,,
8915,65272,5680.0,7035.0,,,,,,,
8916,65272,5680.0,7035.0,,,,,,,
8917,65272,5680.0,7035.0,,,,,,,
8918,65272,5680.0,7035.0,,,,,,,
8919,65272,5680.0,7035.0,,,,,,,
8920,65272,5680.0,7035.0,,,,,,,
8921,65272,5680.0,7035.0,,,,,,,
8922,65272,5680.0,7035.0,,,,,,,
8923,65272,5680.0,7035.0,,,,,,8.0,
8924,65272,5680.0,7035.0,,,,,,,
8925,65272,5680.0,7035.0,,,,,,,
8926,65272,5680.0,7035.0,,,,,,,
8927,65272,5680.0,7035.0,,,,,,,
8928,65272,5680.0,7035.0,,,,,,,
8929,65272,5680.0,7035.0,,,,,,,
8930,65272,5680.0,7035.0,,,,,,,
8931,65272,5680.0,7035.0,,,,,,,
8932,65272,5680.0,7035.0,,,,,,,
8933,65272,5680.0,7035.0,,,,,,,
8934,65272,5680.0,7035.0,,,,,,,
8935,65272,5680.0,7035.0,,,,,,12.0,
8936,65272,5680.0,7035.0,,,,,,,
8937,65272,5680.0,7035.0,,,,,,,
8938,65272,5680.0,7035.0,,,,,,,
8939,65272,5680.0,7035.0,,,,,,,
8940,65272,5680.0,7035.0,,,,,,,
8941,65272,5680.0,7035.0,,,,,,,
8942,65272,5680.0,7035.0,,,,,,,
8943,65272,5680.0,7035.0,,,,,,,
8944,65272,5680.0,7035.0,,,,,,15.0,
8945,65272,5680.0,7035.0,,,,,,,
8946,65272,5680.0,7035.0,,,,,,,
8947,65272,5680.0,7035.0,,,,,,,
8948,65272,5680.0,7035.0,,,,,,,
8949,65272,5680.0,7035.0,,,,,,,
8950,65272,5680.0,7035.0,,,,,,,
8951,65272,5680.0,7035.0,,,,,,,
8952,65272,5680.0,7035.0,,,,,,,
8953,65272,5680.0,7035.0,,,,,,,
8954,65272,5680.0,7035.0,,,,,,,
8955,65272,5680.0,7035.0,,,,,,,
8956,65272,5680.0,7035.0,,,,,,8.0,
8957,65272,5680.0,7035.0,,,,,,12.0,
8958,65272,5680.0,7035.0,,,,,,,
8959,65272,5680.0,7035.0,,,,,,,
8960,65272,5680.0,7035.0,,,,,,,
8961,65272,5680.0,7035.0,,,,,,,
8962,65272,5680.0,7035.0,,,,,,,
8963,65272,5680.0,7035.0,,,,,,,
8964,65272,5680.0,7035.0,,,,,,,
8965,65272,5680.0,7035.0,,,,,,,
8966,65272,5680.0,7035.0,,,,,,,
8967,65272,5680.0,7035.0,,,,,,,
8968,65272,5680.0,7035.0,,,,,,,
8969,65272,5680.0,7035.0,,,,,,,
8970,65272,5680.0,7035.0,,,,,,,
8971,65272,5680.0,7035.0,,,,,,,
8972,65272,5680.0,7035.0,,,,,,,
8973,65272,5680.0,7035.0,,,,,,,
8974,65272,5680.0,7035.0,,,,,,,
8975,65272,5680.0,7035.0,,,,,,,
8976,65272,5680.0,7035.0,,,,,,,
8977,65272,5680.0,7035.0,,,,,,,
8978,65272,5680.0,7035.0,,,,,,,
8979,65272,5680.0,7035.0,,,,,,,
8980,65272,5680.0,7035.0,,,,,,10.0,
8981,65272,5680.0,7035.0,,,,,,,
8982,65272,5680.0,7035.0,,,29.0,,,,
8983,65272,5680.0,7035.0,,,,,,,
8984,65272,5680.0,7035.0,,,,,,,
8985,65272,5680.0,7035.0,,,,,,,
8986,65272,5680.0,7035.0,,,,,,,
8987,65272,5680.0,7035.0,,,,,,,
8988,65272,5680.0,7035.0,,,,,,,
8989,65272,5680.0,7035.0,,,,,,,
8990,65272,5680.0,7035.0,,,,,,,
8991,65272,5680.0,7035.0,,,,,,,
8992,65272,5680.0,7035.0,,,,,,,
8993,65272,5680.0,7035.0,,,,,,,
8994,65272,5680.0,7035.0,,,,,,12.0,
8995,65272,5680.0,7035.0,,,,,,,
8996,65272,5680.0,7035.0,,,,,,,
8997,65272,5680.0,7035.0,,,,,,11.0,
8998,65272,5680.0,7035.0,,,,,,,
8999,65272,5680.0,7035.0,,,,,,,
9000,65272,5680.0,7035.0,,,,,,8.0,
9001,65272,5680.0,7035.0,,,,,,,
9002,65272,5680.0,7035.0,,,,,,,
9003,65272,5680.0,7035.0,,,,,,,
9004,65272,5680.0,7035.0,,,,,,,
9005,65272,5680.0,7035.0,,,,,,,
9006,65272,5680.0,7035.0,,,,,,,
9007,65272,5680.0,7035.0,,,,,,,
9008,65272,5680.0,7035.0,,,,,,,
9009,65272,5680.0,7035.0,,,,,,,
9010,65272,5680.0,7035.0,,,,,,8.0,
9011,65272,5680.0,7035.0,,,,,,,
9012,65272,5680.0,7035.0,,,,,,24.0,
9013,65272,5680.0,7035.0,,,,,,,
9014,65272,5680.0,7035.0,,,,,,,
9015,65272,5680.0,7035.0,,,,,,,
9016,65272,5680.0,7035.0,,,,,,,
9017,65272,5680.0,7035.0,,,,,,16.0,
9018,65272,5680.0,7035.0,,,,,,,
9019,65272,5680.0,7035.0,,,,,,,
9020,65272,5680.0,7035.0,,,,,,,
9021,65272,5680.0,7035.0,,,,,,,
9022,65272,5680.0,7035.0,,,,,,,
9023,65272,5680.0,7035.0,,,,,,,
9024,65272,5680.0,7035.0,,,,,,,
9025,65272,5680.0,7035.0,,,,,,,
9026,65272,5680.0,7035.0,,,,,,,
9027,65272,5680.0,7035.0,,,,,,,
9028,65272,5680.0,7035.0,,,,,,,
9029,65272,5680.0,7035.0,,,,,,,
9030,65272,5680.0,7035.0,,,,,,,
9031,65272,5680.0,7035.0,,,,,,,
9032,65272,5680.0,7035.0,,,,,,,
9033,65272,5680.0,7035.0,,,,,,,
9034,65272,5680.0,7035.0,,,,,,,
9035,65272,5680.0,7035.0,,,,,,,
9036,65272,5680.0,7035.0,,,,,,,
9037,65272,5680.0,7035.0,,,,,,,
9038,65272,5680.0,7035.0,,,,,,,
9039,65272,5680.0,7035.0,,,16.0,,,,
9040,65272,5680.0,7035.0,,,,,,10.0,
9041,65272,5680.0,7035.0,,,,,,,
9042,65272,5680.0,7035.0,,,,,,,
9043,65272,5680.0,7035.0,,,,,,,
9044,65272,5680.0,7035.0,,,,,,,
9045,65272,5680.0,7035.0,,,,,,,
9046,65272,5680.0,7035.0,,,,,,,
9047,65272,5680.0,7035.0,,,,,,,
9048,65272,5680.0,7035.0,,,,,,,
9049,65272,5680.0,7035.0,,,,,,,
9050,65272,5680.0,7035.0,,,,,,,
9051,65272,5680.0,7035.0,,,,,,,
9052,65272,5680.0,7035.0,,,,,,,
9053,65272,5680.0,7035.0,,,,,,,
9054,65272,5680.0,7035.0,,,,,,,
9055,65272,5680.0,7035.0,,,,,,,
9056,65272,5680.0,7035.0,,,,,,,
9057,65272,5680.0,7035.0,,,,,,13.0,
9058,65272,5680.0,7035.0,,,,,,,
9059,65272,5680.0,7035.0,,,,,,,
9060,65272,5680.0,7035.0,,,,,,,
9061,65272,5680.0,7035.0,,,,,,,
9062,65272,5680.0,7035.0,,,,,,,
9063,65272,5680.0,7035.0,,,,,,,
9064,65272,5680.0,7035.0,,,45.0,,,,
9065,65272,5680.0,7035.0,,,,,,,
9066,65272,5680.0,7035.0,,,,,,10.0,
9067,65272,5680.0,7035.0,,,,,,,
9068,65272,5680.0,7035.0,,,,,,,
9069,65272,5680.0,7035.0,,,,,,,
9070,65272,5680.0,7035.0,,,,,,,
9071,65272,5680.0,7035.0,,,,,,,
9072,65272,5680.0,7035.0,,,,,,,
9073,65272,5680.0,7035.0,,,,,,,
9074,65272,5680.0,7035.0,,,,,,,
9075,65272,5680.0,7035.0,,,,,,10.0,
9076,65272,5680.0,7035.0,,,,,,,
9077,65272,5680.0,7035.0,,,,,,,
9078,65272,5680.0,7035.0,,,,,,,
9079,65272,5680.0,7035.0,,,,,,,
9080,65272,5680.0,7035.0,,,,,,,
9081,65272,5680.0,7035.0,,,,,,,
9082,65272,5680.0,7035.0,,,,,,,
9083,65272,5680.0,7035.0,,,,,,,
9084,65272,5680.0,7035.0,,,,,,11.0,
9085,65272,5680.0,7035.0,,,,,,,
9086,65272,5680.0,7035.0,,,,,,28.0,
9087,65272,5680.0,7035.0,,,,,,,
9088,65272,5680.0,7035.0,,,,,,9.0,
9089,65272,5680.0,7035.0,,,,,,,
9090,65272,5680.0,7035.0,,,,,,,
9091,65272,5680.0,7035.0,,,,,,,
9092,65272,5680.0,7035.0,,,,,,,
9093,65272,5680.0,7035.0,,,,,,,
9094,65272,5680.0,7035.0,,,,,,,
9095,65272,5680.0,7035.0,,,,,,,
9096,65272,5680.0,7035.0,,,,,,,
9097,65272,5680.0,7035.0,,,,,,,
9098,65272,5680.0,7035.0,,,,,,,
9099,65272,5680.0,7035.0,,,,,,,
9100,65272,5680.0,7035.0,,,,,,,
9101,65272,5680.0,7035.0,,,,,,,
9102,65272,5680.0,7035.0,,,,,,,
9103,65272,5680.0,7035.0,,,,,,,
9104,65272,5680.0,7035.0,,,,,,,
9105,65272,5680.0,7035.0,,,,,,,
9106,65272,5680.0,7035.0,,,,,,,
9107,65272,5680.0,7035.0,,,,,,,
9108,65272,5680.0,7035.0,,,,,,,
9109,65272,5680.0,7035.0,,,,,,,
9110,65272,5680.0,7035.0,,,,,,,
9111,65272,5680.0,7035.0,,,,,,,
9112,65272,5680.0,7035.0,,,,,,,
9113,65272,5680.0,7035.0,,,21.0,,,,
9114,65272,5680.0,7035.0,,,,,,,
9115,65272,5680.0,7035.0,,,,,,,
9116,65272,5680.0,7035.0,,,,,,,
9117,65272,5680.0,7035.0,,,,,,,
9118,65272,5680.0,7035.0,,,,,,,
9119,65272,5680.0,7035.0,,,,,,,
9120,65272,5680.0,7035.0,,,,,,,
9121,65272,5680.0,7035.0,,,,,,,
9122,65272,5680.0,7035.0,,,,,,,
9123,65272,5680.0,7035.0,,,,,,,
9124,65272,5680.0,7035.0,,,,,,,
9125,65272,5680.0,7035.0,,,,,,,
9126,65272,5680.0,7035.0,,,,,,,
9127,65272,5680.0,7035.0,,,,,,,
9128,65272,5680.0,7035.0,,,,,,,
9129,65272,5680.0,7035.0,,,,,,,
9130,65272,5680.0,7035.0,,,,,,,
9131,65272,5680.0,7035.0,,,,,,,
9132,65272,5680.0,7035.0,,,,,,,
9133,65272,5680.0,7035.0,,,,,,,
9134,65272,5680.0,7035.0,,,,,,11.0,
9135,65272,5680.0,7035.0,,,,,,,
9136,65272,5680.0,7035.0,,,,,,,
9137,65272,5680.0,7035.0,,,,,,,
9138,65272,5680.0,7035.0,,,,,,8.0,
9139,65272,5680.0,7035.0,,,,,,,
9140,65272,5680.0,7035.0,,,,,,,
9141,65272,5680.0,7035.0,,,,,,,
9142,65272,5680.0,7035.0,,,,,,,
9143,65272,5680.0,7035.0,,,,,,,
9144,65272,5680.0,7035.0,,,,,,,
9145,65272,5680.0,7035.0,,,,,,,
9146,65272,5680.0,7035.0,,,18.0,,,24.0,
9147,65272,5680.0,7035.0,,,,,,9.0,
9148,65272,5680.0,7035.0,,,,,,,
9149,65272,5680.0,7035.0,,,,,,8.0,
9150,65272,5680.0,7035.0,,,,,,10.0,
9151,65272,5680.0,7035.0,,,,,,,
9152,65272,5680.0,7035.0,,,,,,16.0,
9153,65272,5680.0,7035.0,,,,,,,
9154,65272,5680.0,7035.0,,,,,,,
9155,65272,5680.0,7035.0,,,13.0,,,,
9156,65272,5680.0,7035.0,,,,,,16.0,
9157,65272,5680.0,7035.0,,,,,,,
9158,65272,5680.0,7035.0,,,,,,8.0,
9159,65272,5680.0,7035.0,,,,,,,
9160,65272,5680.0,7035.0,,,,,,,
9161,65272,5680.0,7035.0,,,,,,,
9162,65272,5680.0,7035.0,,,,,,,
9163,65272,5680.0,7035.0,,,,,,,
9164,65272,5680.0,7035.0,,,,,,,
9165,65272,5680.0,7035.0,,,,,,,
9166,65272,5680.0,7035.0,,,,,,,
9167,65272,5680.0,7035.0,,,,,,,
9168,65272,5680.0,7035.0,,,,,,,
9169,65272,5680.0,7035.0,,,,,,,
9170,65272,5680.0,7035.0,,,,,,,
9171,65272,5680.0,7035.0,,,,,,,
9172,65272,5680.0,7035.0,,,,,,,
9173,65272,5680.0,7035.0,,,,,,,
9174,65272,5680.0,7035.0,,,,,,12.0,
9175,65272,5680.0,7035.0,,,,,,,
9176,65272,5680.0,7035.0,,,,,,,
9177,65272,5680.0,7035.0,,,,,,,
9178,65272,5680.0,7035.0,,,,,,,
9179,65272,5680.0,7035.0,,,,,,,
9180,65272,5680.0,7035.0,,,,,,,
9181,65272,5680.0,7035.0,,,,,,,
9182,65272,5680.0,7035.0,,,,,,,
9183,65272,5680.0,7035.0,,,,,,,
9184,65272,5680.0,7035.0,,,,,,,
9185,65272,5680.0,7035.0,,,,,,,
9186,65272,5680.0,7035.0,,,,,,,
9187,65272,5680.0,7035.0,,,,,,,
9188,65272,5680.0,7035.0,,,,,,,
9189,65272,5680.0,7035.0,,,,,,,
9190,65272,5680.0,7035.0,,,,,,,
9191,65272,5680.0,7035.0,,,,,,,
9192,65272,5680.0,7035.0,,,,,,,
9193,65272,5680.0,7035.0,,,,,,,
9194,65272,5680.0,7035.0,,,,,,,
9195,65272,5680.0,7035.0,,,,,,,
9196,65272,5680.0,7035.0,,,,,,,
9197,65272,5680.0,7035.0,,,,,,,
9198,65272,5680.0,7035.0,,,,,,,
9199,65272,5680.0,7035.0,,,,,,,
9200,65272,5680.0,7035.0,,,,,,,
9201,65272,5680.0,7035.0,,,,,,,
9202,65272,5680.0,7035.0,,,,,,,
9203,65272,5680.0,7035.0,,,,,,,
9204,65272,5680.0,7035.0,,,,,,,
9205,65272,5680.0,7035.0,,,,,,,
9206,65272,5680.0,7035.0,,,,,,,
9207,65272,5680.0,7035.0,,,,,,9.0,
9208,65272,5680.0,7035.0,,,,,,,
9209,65272,5680.0,7035.0,,,,,,13.0,
9210,65272,5680.0,7035.0,,,,,,8.0,
9211,65272,5680.0,7035.0,,,,,,,
9212,65272,5680.0,7035.0,,,,,,,
9213,65272,5680.0,7035.0,,,,,,11.0,
9214,65272,5680.0,7035.0,,,,,,,
9215,65272,5680.0,7035.0,,,16.0,,,11.0,
9216,65272,5680.0,7035.0,,,,,,,
9217,65272,5680.0,7035.0,,,,,,,
9218,65272,5680.0,7035.0,,,,,,,
9219,65272,5680.0,7035.0,,,,,,,
9220,65272,5680.0,7035.0,,,,,,,
9221,65272,5680.0,7035.0,,,,,,,
9222,65272,5680.0,7035.0,,,,,,,
9223,65272,5680.0,7035.0,,,,,,,
9224,65272,5680.0,7035.0,,,,,,,
9225,65272,5680.0,7035.0,,,,,,,
9226,65272,5680.0,7035.0,,,,,,,
9227,65272,5680.0,7035.0,,,,,,,
9228,65272,5680.0,7035.0,,,20.0,,,,
9229,65272,5680.0,7035.0,,,,,,,
9230,65272,5680.0,7035.0,,,,,,,
9231,65272,5680.0,7035.0,,,,,,,
9232,65272,5680.0,7035.0,,,,,,,
9233,65272,5680.0,7035.0,,,,,,,
9234,65272,5680.0,7035.0,,,,,,,
9235,65272,5680.0,7035.0,,,,,,,
9236,65272,5680.0,7035.0,,,,,,,
9237,65272,5680.0,7035.0,,,,,,,
9238,65272,5680.0,7035.0,,,,,,,
9239,65272,5680.0,7035.0,,,,,,,
9240,65272,5680.0,7035.0,,,,,,,
9241,65272,5680.0,7035.0,,,,,,,
9242,65272,5680.0,7035.0,,,,,,,
9243,65272,5680.0,7035.0,,,,,,,
9244,65272,5680.0,7035.0,,,,,,,
9245,65272,5680.0,7035.0,,,,,,,
9246,65272,5680.0,7035.0,,,,,,,
9247,65272,5680.0,7035.0,,,,,,,
9248,65272,5680.0,7035.0,,,,,,,
9249,65272,5680.0,7035.0,,,,,,,
9250,65272,5680.0,7035.0,,,,,,,
9251,65272,5680.0,7035.0,,,,,,,
9252,65272,5680.0,7035.0,,,,,,,
9253,65272,5680.0,7035.0,,,,,,,
9254,65272,5680.0,7035.0,,,,,,,
9255,65272,5680.0,7035.0,,,,,,,
9256,65272,5680.0,7035.0,,,,,,14.0,
9257,65272,5680.0,7035.0,,,,,,,
9258,65272,5680.0,7035.0,,,,,,,
9259,65272,5680.0,7035.0,,,,,,,
9260,65272,5680.0,7035.0,,,,,,8.0,
9261,65272,5680.0,7035.0,,,,,,8.0,
9262,65272,5680.0,7035.0,,,15.0,,,,
9263,65272,5680.0,7035.0,,,,,,,
9264,65272,5680.0,7035.0,,,,,,,
9265,65272,5680.0,7035.0,,,14.0,,,,
9266,65272,5680.0,7035.0,,,,,,,
9267,65272,5680.0,7035.0,,,,,,,
9268,65272,5680.0,7035.0,,,,,,,
9269,65272,5680.0,7035.0,,,,,,8.0,
9270,65272,5680.0,7035.0,,,,,,15.0,
9271,65272,5680.0,7035.0,,,,,,,
9272,65272,5680.0,7035.0,,,,,,,
9273,65272,5680.0,7035.0,,,,,,,
9274,65272,5680.0,7035.0,,,,,,,
9275,65272,5680.0,7035.0,,,,,,,
9276,65272,5680.0,7035.0,,,,,,,
9277,65272,5680.0,7035.0,,,,,,,
9278,65272,5680.0,7035.0,,,,,,,
9279,65272,5680.0,7035.0,,,,,,,
9280,65272,5680.0,7035.0,,,,,,,
9281,65272,5680.0,7035.0,,,,,,,
9282,65272,5680.0,7035.0,,,,,,,
9283,65272,5680.0,7035.0,,,,,,,
